sleep_duration,stress_level,heart_rate,physical_activity,caffeine,alcohol,exercise_freq,age,gender,bmi,daily_steps,sleep_disorder,bedtime_hour,rem_pct,deep_pct,awakenings,quality,source
2.96,9.9,77.2,0.0,241.1,2.55,0.3,27.6,1.0,2.0,2363.0,1.0,4.62,0.1325,0.0635,6.6,0.0737,synthetic_bad
4.77,9.4,78.1,4.8,487.9,2.21,0.0,64.7,0.0,2.0,3862.0,1.0,5.37,0.0865,0.0449,8.3,0.1849,synthetic_bad
3.5,9.8,96.1,10.0,290.9,4.3,0.1,69.0,1.0,1.0,994.0,2.0,3.35,0.0459,0.0348,6.8,0.1364,synthetic_bad
2.64,9.2,90.9,14.6,418.1,2.46,0.1,52.2,1.0,1.0,3327.0,1.0,4.31,0.1001,0.0833,5.4,0.1338,synthetic_bad
2.75,9.8,81.8,12.8,239.4,2.28,0.7,32.7,1.0,2.0,3634.0,1.0,5.48,0.1256,0.0382,8.0,0.1081,synthetic_bad
3.83,9.1,72.7,11.4,296.0,4.87,1.1,44.0,0.0,2.0,1822.0,2.0,3.99,0.1603,0.0282,4.7,0.2009,synthetic_bad
4.78,8.6,75.8,13.9,408.4,2.78,0.2,25.9,1.0,2.0,1066.0,1.0,4.62,0.0706,0.0785,5.2,0.2444,synthetic_bad
3.79,8.7,92.4,9.9,393.7,5.91,0.2,62.0,1.0,1.0,1362.0,2.0,5.37,0.133,0.02,7.8,0.0992,synthetic_bad
3.63,9.7,90.2,7.8,478.6,3.45,1.2,29.6,1.0,2.0,2820.0,1.0,4.34,0.1078,0.0907,5.4,0.1616,synthetic_bad
4.43,7.3,82.0,8.1,429.2,5.62,0.3,40.1,0.0,2.0,744.0,1.0,2.03,0.0883,0.0343,6.3,0.2701,synthetic_bad
3.07,8.7,88.6,14.2,263.5,5.29,1.2,50.3,0.0,2.0,3600.0,1.0,5.42,0.0686,0.062,7.0,0.1596,synthetic_bad
4.19,8.2,93.1,0.0,452.2,2.48,0.1,56.4,1.0,2.0,3148.0,2.0,4.72,0.0825,0.0351,6.9,0.185,synthetic_bad
3.05,9.0,90.0,7.7,472.4,3.68,1.3,65.8,1.0,2.0,3281.0,1.0,2.56,0.1172,0.0603,5.1,0.148,synthetic_bad
4.61,8.8,78.7,11.5,483.9,0.84,1.1,44.0,1.0,2.0,3091.0,2.0,5.45,0.1367,0.047,7.7,0.1631,synthetic_bad
4.7,8.2,98.6,0.6,465.2,3.16,0.2,33.6,1.0,1.0,950.0,2.0,1.82,0.04,0.0354,5.2,0.2053,synthetic_bad
2.99,9.1,72.7,12.3,393.4,2.54,0.5,29.9,0.0,1.0,3058.0,1.0,5.26,0.1154,0.02,10.3,0.0876,synthetic_bad
2.86,8.6,87.6,12.7,428.5,2.9,0.5,54.6,0.0,2.0,2597.0,1.0,4.86,0.0828,0.0465,6.2,0.1649,synthetic_bad
4.31,7.6,78.3,7.9,376.7,1.11,0.2,30.8,0.0,1.0,678.0,1.0,2.6,0.0856,0.0719,8.2,0.2543,synthetic_bad
4.13,8.9,91.8,12.4,261.9,5.2,0.6,54.6,1.0,1.0,1496.0,2.0,4.94,0.1125,0.0769,8.5,0.1775,synthetic_bad
4.05,7.1,87.7,2.1,435.6,0.48,1.0,45.5,0.0,2.0,1981.0,1.0,1.74,0.1576,0.042,6.3,0.3,synthetic_bad
3.77,9.5,77.5,14.1,229.6,4.69,1.1,43.7,1.0,2.0,2400.0,1.0,5.31,0.0785,0.0421,5.1,0.1515,synthetic_bad
2.82,9.7,86.2,0.7,301.0,5.66,0.3,36.7,0.0,1.0,1132.0,1.0,3.92,0.0971,0.0556,8.5,0.0908,synthetic_bad
4.3,7.2,86.6,0.6,270.2,0.64,1.1,65.6,0.0,2.0,2345.0,1.0,3.58,0.0527,0.06,4.2,0.2431,synthetic_bad
2.91,7.8,83.8,7.9,210.3,2.6,0.4,57.2,0.0,1.0,3852.0,1.0,5.46,0.1132,0.0599,4.5,0.1126,synthetic_bad
3.86,7.4,73.2,11.0,429.6,3.51,0.1,48.6,1.0,1.0,1741.0,1.0,1.61,0.0793,0.0492,8.2,0.1898,synthetic_bad
3.37,9.3,77.8,10.5,315.2,5.95,0.3,44.1,1.0,1.0,1030.0,2.0,3.55,0.1473,0.0509,6.6,0.1344,synthetic_bad
3.33,7.2,99.1,8.3,334.4,5.19,0.5,41.2,0.0,2.0,2141.0,1.0,4.44,0.1108,0.0528,5.6,0.223,synthetic_bad
4.58,8.6,77.3,11.8,325.7,2.49,0.1,43.0,0.0,1.0,2077.0,2.0,1.95,0.0915,0.02,6.0,0.2141,synthetic_bad
3.64,8.2,84.8,9.1,391.3,5.81,0.1,63.4,1.0,2.0,3710.0,1.0,1.56,0.0917,0.0499,5.4,0.2079,synthetic_bad
3.73,9.3,80.2,12.8,211.6,1.99,0.5,44.0,1.0,1.0,2118.0,1.0,3.96,0.1109,0.0796,11.4,0.1437,synthetic_bad
4.74,8.9,93.2,1.7,325.3,2.04,1.4,25.2,1.0,1.0,1352.0,2.0,2.85,0.1207,0.0948,9.0,0.2117,synthetic_bad
3.9,8.6,88.2,14.7,241.1,3.04,1.0,66.5,1.0,1.0,1286.0,2.0,3.43,0.0649,0.0894,5.4,0.1787,synthetic_bad
4.5,8.5,92.0,13.2,490.1,4.68,1.4,51.7,0.0,2.0,621.0,2.0,3.99,0.0955,0.0623,6.4,0.1575,synthetic_bad
4.66,9.3,89.8,13.4,171.1,1.15,0.1,32.5,0.0,2.0,3095.0,1.0,3.04,0.0999,0.0303,8.2,0.1472,synthetic_bad
4.24,8.4,86.1,5.5,474.9,4.45,1.3,30.7,1.0,1.0,1437.0,2.0,2.36,0.1064,0.0463,5.0,0.2586,synthetic_bad
2.86,8.3,98.9,14.2,171.0,0.02,0.2,41.9,1.0,2.0,3258.0,2.0,2.45,0.1392,0.041,5.9,0.1428,synthetic_bad
2.8,7.1,91.7,2.1,188.2,1.57,0.4,52.6,1.0,1.0,2426.0,2.0,2.25,0.0572,0.0248,6.4,0.1925,synthetic_bad
3.59,7.8,91.3,1.2,467.2,5.85,0.2,67.3,1.0,1.0,2991.0,2.0,4.36,0.1287,0.0364,5.2,0.2294,synthetic_bad
2.66,8.1,91.3,6.0,376.7,3.94,0.6,27.5,1.0,1.0,1211.0,1.0,2.04,0.1109,0.0418,9.2,0.1061,synthetic_bad
3.25,8.7,85.1,14.0,263.5,2.78,0.3,40.9,0.0,1.0,1042.0,2.0,5.39,0.0851,0.0251,5.6,0.1513,synthetic_bad
3.02,9.0,90.0,14.5,355.9,4.39,1.1,36.6,0.0,2.0,1964.0,1.0,1.52,0.1242,0.0833,6.8,0.1133,synthetic_bad
2.6,9.9,88.9,7.4,208.2,2.61,1.1,44.0,1.0,2.0,1749.0,1.0,2.71,0.0885,0.0752,7.2,0.123,synthetic_bad
3.5,7.8,96.9,11.3,172.7,0.64,0.4,60.6,0.0,2.0,2272.0,2.0,4.71,0.0456,0.0588,10.2,0.118,synthetic_bad
3.12,8.6,99.4,8.1,167.2,2.99,1.2,32.1,1.0,2.0,3119.0,1.0,1.86,0.04,0.0695,6.8,0.1639,synthetic_bad
2.75,9.3,85.5,1.7,244.5,5.73,0.2,67.1,1.0,2.0,3681.0,1.0,3.85,0.0635,0.0676,11.3,0.0653,synthetic_bad
4.33,7.9,88.8,9.8,212.8,1.64,0.1,36.5,1.0,2.0,2580.0,1.0,2.66,0.0837,0.0417,6.3,0.2442,synthetic_bad
4.78,8.6,80.1,2.2,291.2,0.32,0.2,58.9,0.0,1.0,1291.0,1.0,5.36,0.1052,0.105,6.6,0.231,synthetic_bad
4.05,8.3,95.7,9.8,456.8,4.45,0.4,53.8,1.0,1.0,1534.0,2.0,2.38,0.1179,0.0408,8.9,0.1396,synthetic_bad
4.82,8.2,91.9,3.6,282.5,2.73,0.1,49.7,0.0,1.0,3670.0,2.0,1.78,0.0923,0.02,10.8,0.1593,synthetic_bad
2.92,7.2,97.9,3.9,289.5,2.01,0.2,63.0,0.0,1.0,1234.0,2.0,3.95,0.0577,0.064,6.5,0.1625,synthetic_bad
4.42,7.1,88.9,10.1,192.3,2.93,0.5,52.3,1.0,1.0,832.0,2.0,3.0,0.0886,0.0741,9.5,0.2393,synthetic_bad
3.52,7.9,91.8,7.0,496.0,5.58,1.3,60.2,0.0,2.0,3724.0,1.0,5.12,0.0935,0.0525,8.7,0.186,synthetic_bad
3.72,9.7,74.7,12.5,200.8,1.5,1.3,51.5,1.0,2.0,593.0,2.0,5.16,0.1521,0.0911,5.5,0.1676,synthetic_bad
4.16,7.6,89.0,10.2,268.4,1.2,1.5,57.4,1.0,2.0,3121.0,1.0,4.68,0.1167,0.0645,7.0,0.2381,synthetic_bad
4.46,7.2,82.5,4.4,481.0,3.2,0.1,27.1,0.0,2.0,1010.0,2.0,2.01,0.0503,0.0395,6.9,0.2755,synthetic_bad
2.65,8.9,86.2,11.7,309.2,2.78,0.0,54.0,0.0,1.0,2832.0,2.0,4.13,0.0905,0.0452,4.9,0.0776,synthetic_bad
3.47,9.9,81.1,1.0,268.3,0.9,0.8,65.0,0.0,1.0,1153.0,2.0,1.87,0.1209,0.0637,7.3,0.0576,synthetic_bad
4.41,7.2,80.0,11.0,400.3,3.48,0.9,54.3,1.0,2.0,3640.0,2.0,1.6,0.1006,0.062,7.2,0.2151,synthetic_bad
3.84,9.2,95.0,5.8,161.6,3.45,0.4,61.8,1.0,2.0,675.0,1.0,2.29,0.0513,0.0903,7.7,0.1666,synthetic_bad
3.35,7.3,87.6,4.5,262.4,3.63,1.2,69.6,0.0,2.0,1566.0,2.0,3.48,0.1246,0.0809,7.1,0.1509,synthetic_bad
2.6,7.4,79.1,7.8,353.1,2.48,1.4,32.0,1.0,2.0,3241.0,1.0,3.3,0.1109,0.0208,5.7,0.1686,synthetic_bad
2.52,9.8,93.5,13.6,496.9,1.74,0.5,56.0,0.0,2.0,2486.0,1.0,4.6,0.0953,0.0558,11.9,0.05,synthetic_bad
3.56,9.1,74.1,3.9,488.6,1.97,1.4,65.4,0.0,2.0,1977.0,1.0,3.59,0.0758,0.0289,7.4,0.137,synthetic_bad
3.71,8.7,80.2,15.0,369.2,5.01,0.2,26.3,1.0,2.0,2024.0,1.0,2.56,0.1304,0.0965,9.6,0.1412,synthetic_bad
3.07,7.5,81.4,8.8,269.0,3.75,0.7,32.8,0.0,2.0,2258.0,2.0,2.06,0.0456,0.0357,7.9,0.1632,synthetic_bad
4.5,8.7,77.0,3.8,342.5,2.39,0.3,36.2,1.0,1.0,3982.0,1.0,3.78,0.0534,0.0651,10.0,0.156,synthetic_bad
4.31,7.2,95.6,10.4,476.9,3.68,0.9,64.6,0.0,2.0,2858.0,1.0,4.2,0.078,0.0426,5.4,0.2811,synthetic_bad
2.97,8.2,90.9,11.0,383.5,2.1,0.1,69.0,1.0,2.0,2205.0,1.0,2.35,0.1091,0.02,6.8,0.1825,synthetic_bad
2.97,9.1,90.8,8.0,202.2,5.18,0.8,66.1,1.0,2.0,1626.0,1.0,4.03,0.0591,0.0286,6.1,0.1487,synthetic_bad
4.66,8.7,88.6,2.0,490.0,4.37,0.3,46.3,1.0,2.0,2263.0,1.0,4.94,0.0837,0.0538,5.9,0.2161,synthetic_bad
4.8,9.0,82.6,12.2,465.8,0.61,0.6,55.0,1.0,2.0,3729.0,2.0,2.47,0.0898,0.0742,7.5,0.1824,synthetic_bad
4.96,7.3,90.5,12.2,225.9,0.34,1.0,29.7,0.0,2.0,1266.0,2.0,4.78,0.1103,0.0733,6.5,0.2905,synthetic_bad
4.22,9.3,92.6,11.5,379.9,0.2,0.5,69.1,0.0,2.0,1709.0,1.0,5.3,0.0917,0.0267,4.1,0.2503,synthetic_bad
4.82,9.9,87.1,11.3,457.4,0.17,0.8,67.5,1.0,2.0,727.0,1.0,5.25,0.0918,0.0678,6.4,0.1875,synthetic_bad
2.87,9.7,85.2,5.7,227.2,2.98,1.5,51.8,0.0,1.0,2702.0,1.0,2.06,0.0788,0.0837,6.2,0.1199,synthetic_bad
2.89,7.3,78.3,7.4,473.3,1.09,1.3,31.4,0.0,2.0,3185.0,2.0,1.7,0.1327,0.0728,8.8,0.1801,synthetic_bad
2.6,7.3,74.4,9.9,213.0,4.05,1.5,67.6,1.0,2.0,2712.0,1.0,4.41,0.1198,0.051,4.1,0.2159,synthetic_bad
3.85,8.5,73.2,2.5,275.0,2.9,0.3,65.3,1.0,2.0,3341.0,1.0,3.03,0.1187,0.0612,6.0,0.2257,synthetic_bad
3.05,8.6,92.0,9.1,480.1,0.56,0.7,69.6,1.0,1.0,3198.0,1.0,2.21,0.0767,0.0638,5.5,0.1212,synthetic_bad
3.92,9.6,81.8,1.7,481.3,0.03,1.2,47.9,1.0,2.0,3904.0,1.0,3.29,0.0846,0.0949,8.5,0.1076,synthetic_bad
2.52,8.1,91.8,12.7,158.1,0.22,1.4,40.7,1.0,2.0,2084.0,1.0,3.67,0.1143,0.1025,5.9,0.1496,synthetic_bad
3.82,8.5,86.2,1.8,453.2,3.2,0.4,42.0,1.0,1.0,794.0,2.0,2.15,0.0824,0.0761,9.1,0.1835,synthetic_bad
4.72,7.6,84.5,11.6,392.8,3.52,1.5,47.4,0.0,1.0,2374.0,1.0,1.65,0.0722,0.0613,6.9,0.2842,synthetic_bad
4.31,9.8,89.6,3.3,455.1,2.12,0.7,66.1,0.0,1.0,3199.0,2.0,4.63,0.1087,0.0592,8.0,0.1452,synthetic_bad
3.42,7.4,77.1,13.9,311.7,0.47,1.2,30.8,0.0,2.0,1924.0,1.0,3.32,0.0608,0.0618,9.2,0.1929,synthetic_bad
2.67,9.7,99.4,9.9,493.5,5.61,0.8,54.2,1.0,2.0,2072.0,1.0,2.48,0.0937,0.0651,4.6,0.0976,synthetic_bad
3.11,9.7,81.2,6.5,411.9,2.43,0.4,66.2,1.0,2.0,3081.0,1.0,5.32,0.1268,0.0471,6.5,0.0897,synthetic_bad
3.76,7.2,93.5,0.7,415.8,2.58,0.2,37.3,0.0,1.0,559.0,1.0,4.54,0.1044,0.1092,7.8,0.187,synthetic_bad
3.14,9.3,78.9,9.1,299.4,2.29,0.2,48.6,1.0,2.0,2800.0,1.0,3.11,0.0686,0.0402,7.4,0.102,synthetic_bad
4.44,8.0,85.1,5.7,287.3,0.36,1.0,60.8,1.0,1.0,2975.0,1.0,2.59,0.1142,0.0924,4.4,0.2558,synthetic_bad
4.84,7.7,86.0,12.0,221.9,4.26,0.8,48.2,0.0,2.0,3897.0,2.0,4.42,0.082,0.02,8.4,0.2601,synthetic_bad
2.94,8.2,80.6,11.9,170.4,3.99,0.6,48.7,1.0,2.0,3055.0,2.0,4.4,0.1254,0.0531,7.1,0.1606,synthetic_bad
2.51,9.8,81.8,10.3,465.5,0.99,0.9,59.5,0.0,1.0,958.0,2.0,5.04,0.1153,0.0515,7.3,0.0685,synthetic_bad
2.71,8.2,84.2,4.0,356.7,1.61,0.8,32.4,1.0,2.0,2244.0,1.0,1.55,0.0896,0.0657,6.6,0.1407,synthetic_bad
4.51,7.7,95.4,2.6,345.3,3.28,0.2,57.2,1.0,2.0,1921.0,1.0,4.02,0.0775,0.0509,3.0,0.2743,synthetic_bad
2.63,8.6,86.0,7.5,268.3,2.26,0.4,66.1,1.0,2.0,1903.0,1.0,2.63,0.0745,0.0946,8.1,0.0613,synthetic_bad
4.37,8.2,74.5,6.8,408.9,5.99,0.6,29.6,1.0,2.0,3248.0,1.0,5.4,0.1777,0.0539,8.2,0.1809,synthetic_bad
3.51,7.1,78.1,10.1,292.4,2.98,0.6,27.7,1.0,1.0,2534.0,1.0,1.6,0.04,0.0343,6.2,0.2337,synthetic_bad
3.57,7.6,99.6,8.0,433.3,5.29,1.4,28.9,0.0,2.0,3058.0,1.0,3.45,0.0472,0.0359,4.0,0.2222,synthetic_bad
4.33,7.1,74.5,7.4,177.9,1.23,1.4,58.1,0.0,1.0,3110.0,2.0,4.34,0.1331,0.0482,5.9,0.2378,synthetic_bad
3.3,8.6,90.1,7.2,236.6,3.34,0.8,42.6,1.0,2.0,2909.0,1.0,4.51,0.1266,0.0781,9.0,0.1668,synthetic_bad
4.53,8.9,77.9,7.6,249.2,1.93,0.4,45.9,1.0,2.0,3152.0,1.0,4.03,0.1108,0.0826,6.2,0.2563,synthetic_bad
2.74,9.2,84.1,13.1,158.2,5.61,1.2,57.8,0.0,2.0,1265.0,2.0,3.39,0.0402,0.0299,7.0,0.1207,synthetic_bad
4.3,7.6,82.0,2.6,382.2,3.31,0.3,48.5,1.0,1.0,845.0,2.0,5.14,0.1162,0.04,6.3,0.2517,synthetic_bad
4.76,9.4,99.4,0.3,395.6,3.92,0.7,52.0,1.0,2.0,1064.0,1.0,3.81,0.0706,0.0334,7.6,0.1868,synthetic_bad
2.91,8.2,87.4,3.3,294.7,0.46,1.5,63.3,1.0,1.0,3331.0,1.0,3.58,0.097,0.0529,4.4,0.1729,synthetic_bad
3.89,7.1,79.0,4.7,428.4,2.93,1.3,45.3,0.0,2.0,3846.0,1.0,4.93,0.1122,0.084,6.6,0.2435,synthetic_bad
4.1,9.8,88.9,9.2,483.8,3.48,1.4,64.4,1.0,2.0,3779.0,1.0,3.27,0.1152,0.0643,9.2,0.1403,synthetic_bad
2.83,9.1,74.0,12.6,407.8,1.74,0.1,48.5,0.0,2.0,545.0,1.0,3.93,0.0805,0.0738,5.2,0.1487,synthetic_bad
3.86,8.7,97.9,10.7,385.6,4.41,0.7,43.1,0.0,1.0,3983.0,2.0,2.82,0.1385,0.0787,6.5,0.1996,synthetic_bad
3.13,7.1,81.6,15.0,307.4,2.8,1.2,36.7,1.0,2.0,3603.0,2.0,2.35,0.1244,0.0453,9.1,0.0869,synthetic_bad
4.38,7.0,96.7,0.0,343.7,3.37,0.2,57.9,0.0,2.0,1196.0,2.0,3.34,0.0712,0.028,8.5,0.2618,synthetic_bad
3.92,8.7,94.7,2.9,250.8,2.17,1.2,53.0,0.0,2.0,2451.0,1.0,2.84,0.0856,0.0453,7.9,0.168,synthetic_bad
3.53,9.6,77.2,1.3,235.4,4.06,0.5,61.4,1.0,2.0,3946.0,2.0,1.65,0.0772,0.0805,7.8,0.0815,synthetic_bad
4.36,8.9,98.9,10.0,159.2,0.62,1.3,49.6,1.0,1.0,2148.0,1.0,3.45,0.0981,0.0751,7.7,0.1884,synthetic_bad
4.33,7.0,99.8,6.4,318.3,3.04,0.6,64.0,0.0,2.0,3837.0,1.0,4.12,0.1189,0.062,6.5,0.2723,synthetic_bad
3.03,8.9,94.5,4.7,228.8,5.37,0.4,37.9,1.0,1.0,2403.0,1.0,1.71,0.0445,0.0837,9.2,0.0558,synthetic_bad
2.56,8.0,84.6,4.7,313.6,1.41,1.4,57.9,1.0,2.0,1705.0,1.0,3.77,0.0405,0.0636,6.1,0.1209,synthetic_bad
3.12,7.4,90.8,13.4,434.3,5.21,1.1,42.7,1.0,2.0,1062.0,2.0,2.74,0.075,0.0517,5.0,0.1762,synthetic_bad
4.71,9.4,74.3,1.1,278.5,5.31,0.7,30.1,1.0,2.0,864.0,1.0,1.66,0.1406,0.0208,4.2,0.1996,synthetic_bad
3.49,8.7,97.8,4.7,262.7,1.38,1.4,48.8,0.0,2.0,2973.0,1.0,1.89,0.1071,0.0918,5.8,0.1889,synthetic_bad
3.0,9.2,78.2,7.5,306.4,0.48,0.9,35.4,1.0,2.0,1647.0,2.0,4.37,0.1473,0.0576,5.7,0.1199,synthetic_bad
3.42,7.5,92.1,6.2,323.4,4.59,0.9,27.8,0.0,1.0,1927.0,1.0,3.66,0.0953,0.0487,5.6,0.212,synthetic_bad
3.46,7.3,94.4,10.3,245.4,5.75,0.5,41.3,1.0,2.0,3780.0,2.0,5.32,0.0747,0.0574,4.6,0.2448,synthetic_bad
3.64,8.5,99.1,9.1,360.0,1.53,1.3,69.0,1.0,2.0,1199.0,2.0,4.23,0.0497,0.0975,7.7,0.1475,synthetic_bad
3.63,8.6,95.1,12.0,160.1,5.48,0.9,65.2,1.0,2.0,1806.0,1.0,5.35,0.0751,0.0848,5.1,0.209,synthetic_bad
3.25,8.7,94.9,12.7,320.1,1.25,0.9,69.1,1.0,2.0,3683.0,1.0,2.64,0.0814,0.051,8.1,0.1593,synthetic_bad
3.25,9.2,91.8,6.0,377.2,2.16,1.4,26.3,0.0,2.0,3792.0,1.0,3.83,0.04,0.0717,8.4,0.1233,synthetic_bad
4.5,9.0,88.1,13.0,313.2,5.32,0.4,31.9,1.0,2.0,3310.0,2.0,3.73,0.0748,0.0907,12.0,0.152,synthetic_bad
4.16,9.0,73.2,9.5,492.4,1.82,1.2,35.6,0.0,1.0,1841.0,2.0,3.59,0.0745,0.0687,6.1,0.208,synthetic_bad
4.2,7.5,99.2,12.9,204.3,4.53,1.2,58.2,0.0,1.0,939.0,2.0,5.09,0.1007,0.063,6.7,0.2465,synthetic_bad
2.98,8.3,84.6,7.0,308.6,0.88,0.1,69.0,1.0,1.0,3263.0,2.0,3.61,0.0987,0.02,5.5,0.1795,synthetic_bad
4.98,8.8,94.3,0.4,252.1,2.27,1.1,43.3,0.0,2.0,3437.0,1.0,2.55,0.1096,0.0911,4.7,0.2308,synthetic_bad
2.72,8.6,82.6,9.9,466.1,5.64,1.2,51.3,1.0,2.0,3002.0,2.0,4.31,0.0513,0.0343,6.2,0.1212,synthetic_bad
4.21,7.9,84.8,14.5,212.9,1.36,0.8,29.0,0.0,1.0,1681.0,2.0,2.56,0.0659,0.02,5.4,0.2383,synthetic_bad
4.36,9.8,84.9,14.0,332.5,4.21,0.2,53.3,1.0,2.0,2783.0,1.0,1.83,0.1278,0.02,4.6,0.1843,synthetic_bad
3.17,7.4,99.7,2.3,298.5,5.52,0.1,65.5,0.0,1.0,2958.0,2.0,3.85,0.0922,0.0386,7.5,0.2376,synthetic_bad
2.69,9.9,77.9,7.3,471.0,4.71,0.0,54.7,0.0,2.0,3606.0,2.0,2.05,0.1254,0.0721,4.9,0.0987,synthetic_bad
4.34,9.3,86.0,13.1,345.2,5.69,0.5,54.4,0.0,2.0,987.0,2.0,4.36,0.0958,0.089,8.1,0.121,synthetic_bad
3.91,8.8,76.3,6.2,313.0,5.66,0.9,46.9,0.0,1.0,1423.0,2.0,3.25,0.1056,0.0685,8.7,0.1565,synthetic_bad
4.91,7.4,85.8,7.8,355.3,0.68,0.9,45.2,0.0,1.0,1913.0,2.0,4.96,0.1159,0.1034,5.3,0.3,synthetic_bad
4.32,8.7,87.3,15.0,399.0,3.61,0.8,41.6,0.0,2.0,3341.0,2.0,3.12,0.0833,0.0499,9.8,0.1389,synthetic_bad
4.82,7.3,75.8,7.2,161.2,2.56,0.6,61.9,0.0,1.0,3628.0,1.0,3.08,0.08,0.0542,7.8,0.2591,synthetic_bad
4.09,9.8,91.6,2.9,236.4,4.1,1.0,54.0,0.0,2.0,1474.0,2.0,3.22,0.0796,0.02,6.9,0.1395,synthetic_bad
3.75,7.9,95.2,0.6,232.5,4.46,1.3,38.5,0.0,1.0,2265.0,2.0,4.35,0.0977,0.0456,3.4,0.2371,synthetic_bad
4.86,8.2,94.8,6.9,295.5,1.47,1.2,48.3,1.0,2.0,2627.0,2.0,2.12,0.1172,0.02,3.6,0.265,synthetic_bad
4.55,8.9,92.4,7.7,351.7,4.8,1.1,30.2,1.0,2.0,1079.0,2.0,2.87,0.0878,0.0265,10.1,0.1851,synthetic_bad
2.59,7.1,75.9,13.8,470.6,2.46,0.4,27.1,1.0,2.0,3273.0,1.0,2.57,0.1347,0.0758,9.6,0.1969,synthetic_bad
3.96,8.6,89.4,11.9,348.0,3.94,1.4,31.1,1.0,2.0,2148.0,1.0,3.05,0.1525,0.02,10.2,0.1235,synthetic_bad
2.87,9.1,91.6,0.9,213.5,2.57,1.3,64.0,0.0,2.0,3631.0,1.0,5.15,0.0736,0.0203,10.7,0.05,synthetic_bad
4.87,7.6,93.3,12.3,334.0,2.08,1.4,36.6,0.0,2.0,2419.0,1.0,4.03,0.1357,0.02,9.7,0.2177,synthetic_bad
4.19,7.5,91.9,1.0,300.0,4.16,0.9,68.3,0.0,2.0,3416.0,2.0,3.51,0.0995,0.0794,7.5,0.266,synthetic_bad
3.63,8.5,89.6,0.2,376.0,3.25,0.5,40.2,0.0,2.0,672.0,1.0,2.02,0.1114,0.101,8.1,0.1578,synthetic_bad
4.9,8.6,92.4,8.2,372.9,5.12,0.7,43.4,0.0,2.0,2036.0,1.0,3.81,0.096,0.0581,5.6,0.2543,synthetic_bad
3.34,8.3,95.9,7.9,381.1,4.72,0.5,61.5,0.0,1.0,1967.0,2.0,4.69,0.1366,0.0836,7.5,0.1407,synthetic_bad
3.61,7.9,87.9,4.7,499.1,5.21,0.5,35.1,0.0,2.0,1179.0,2.0,2.94,0.1104,0.0309,8.5,0.2144,synthetic_bad
3.5,8.2,76.1,6.9,159.7,4.59,0.6,65.9,0.0,2.0,2466.0,1.0,5.11,0.0896,0.0907,8.5,0.1497,synthetic_bad
2.83,7.9,94.8,13.8,416.8,5.5,1.4,54.4,1.0,1.0,3127.0,1.0,2.91,0.0875,0.0421,6.7,0.1549,synthetic_bad
2.87,7.7,90.5,10.1,449.2,0.94,0.7,27.8,1.0,2.0,2227.0,2.0,2.14,0.064,0.0767,3.0,0.1843,synthetic_bad
3.98,8.4,91.2,5.1,235.8,3.84,0.6,68.0,1.0,2.0,3412.0,1.0,4.81,0.0829,0.0593,4.0,0.202,synthetic_bad
2.67,8.2,80.2,14.0,415.1,0.49,1.0,37.9,0.0,2.0,1525.0,2.0,3.76,0.1366,0.02,8.0,0.1206,synthetic_bad
4.83,8.3,76.2,2.4,186.7,3.0,0.4,35.4,1.0,2.0,1544.0,2.0,3.57,0.1325,0.0379,6.0,0.2522,synthetic_bad
3.32,7.0,93.9,2.6,339.9,5.17,0.0,65.4,1.0,2.0,1084.0,2.0,5.2,0.0808,0.0643,8.3,0.2106,synthetic_bad
3.3,9.1,73.4,3.5,262.8,4.35,1.1,39.6,0.0,1.0,3244.0,1.0,4.8,0.0671,0.02,4.6,0.1111,synthetic_bad
2.85,7.1,83.3,3.5,229.8,3.5,0.5,57.5,1.0,1.0,1018.0,2.0,5.47,0.1286,0.0674,9.7,0.1263,synthetic_bad
3.38,7.6,86.2,1.1,376.5,4.16,0.4,26.5,0.0,2.0,1024.0,1.0,4.27,0.1129,0.0246,5.1,0.1902,synthetic_bad
4.23,9.4,72.5,4.6,290.9,1.04,0.8,66.4,0.0,2.0,525.0,2.0,3.82,0.0407,0.0735,10.0,0.13,synthetic_bad
4.89,10.0,88.7,8.2,208.1,5.58,0.2,43.4,1.0,2.0,1859.0,1.0,3.66,0.18,0.026,3.9,0.1963,synthetic_bad
2.98,10.0,75.3,3.3,362.3,1.27,0.4,33.0,0.0,2.0,2029.0,1.0,2.92,0.1003,0.0711,8.2,0.0704,synthetic_bad
2.94,8.8,78.8,1.6,327.4,1.0,0.8,69.2,1.0,2.0,2079.0,2.0,2.22,0.151,0.0804,5.1,0.1409,synthetic_bad
2.85,7.8,99.8,9.8,164.8,0.84,1.5,58.4,1.0,1.0,3182.0,1.0,4.8,0.1052,0.0558,7.0,0.1528,synthetic_bad
3.93,9.5,87.7,6.3,437.3,5.62,0.4,60.7,0.0,1.0,1951.0,1.0,1.53,0.0688,0.058,9.2,0.1007,synthetic_bad
2.79,9.0,99.1,9.8,495.4,2.77,0.7,47.5,1.0,2.0,515.0,1.0,5.05,0.1058,0.0971,8.8,0.0707,synthetic_bad
2.72,10.0,85.8,3.7,269.8,3.2,0.8,56.0,0.0,2.0,2633.0,2.0,2.55,0.056,0.0404,5.4,0.0923,synthetic_bad
4.36,8.6,94.5,11.3,495.6,2.27,1.1,38.1,0.0,2.0,1099.0,1.0,2.46,0.0962,0.0466,5.8,0.2415,synthetic_bad
